ProductKey,Fecha de Orden,Fecha de Vencimiento,Fecha de Entrega,Llave de Cliente,NombreCompletoCliente,Numero de Orden,Monto de Venta
485,20231124,20231206,20231201,17766,Jake Xu,SO71433,21.98
485,20230930,20231012,20231007,17781,Jake She,SO67429,21.98
485,20230615,20230627,20230622,17794,Theodore Rowe,SO60192,21.98
485,20230509,20230521,20230516,17790,Darryl Ye,SO57703,21.98
485,20230419,20230501,20230426,17750,Shawna Jai,SO56442,21.98
485,20230521,20230602,20230528,17753,Kendra Sanz,SO58360,21.98
485,20230513,20230525,20230520,17755,Zoe Cox,SO57909,21.98
485,20230423,20230505,20230430,17747,Franklin Xie,SO56650,21.98
485,20230331,20230412,20230407,17743,Gerald Gomez,SO55398,21.98
485,20230405,20230417,20230412,17727,Monique Gill,SO55683,21.98
485,20230811,20230823,20230818,17724,Sheila Blanco,SO64001,21.98
485,20230713,20230725,20230720,17712,Gary Blanco,SO62054,21.98
485,20230819,20230831,20230826,17680,Mackenzie Gray,SO64582,21.98
485,20240125,20240206,20240201,17686,Jack Griffin,SO75016,21.98
485,20230217,20230301,20230224,17657,Noah Martin,SO52917,21.98
485,20230927,20231009,20231004,17625,Mason Allen,SO67184,21.98
485,20231105,20231117,20231112,17623,Austin Robinson,SO70135,21.98
485,20230703,20230715,20230710,17896,Renee Gutierrez,SO61437,21.98
485,20230728,20230809,20230804,17892,Ronnie Xu,SO62951,21.98
485,20230728,20230809,20230804,17890,Derrick Jiménez,SO62952,21.98
485,20230805,20230817,20230812,17937,Heidi Kapoor,SO63630,21.98
485,20230814,20230826,20230821,17948,Cheryl Vazquez,SO64184,21.98
485,20230819,20230831,20230826,17962,Colin Zhou,SO64537,21.98
485,20231010,20231022,20231017,17825,Clayton Li,SO68098,21.98
485,20230605,20230617,20230612,17813,Jay Nicholls,SO59506,21.98
485,20230622,20230704,20230629,17815,Ronnie Ma,SO60651,21.98
485,20231123,20231205,20231130,17801,Shannon He,SO71388,21.98
485,20230616,20230628,20230623,17802,Erick Arun,SO60280,21.98
485,20230911,20230923,20230918,17867,Stephanie Sanchez,SO66175,21.98
485,20230408,20230420,20230415,17852,Lindsey Shan,SO55898,21.98
485,20230629,20230711,20230706,17841,Walter Navarro,SO61111,21.98
485,20231209,20231221,20231216,17834,Michele Gill,SO72650,21.98
485,20231107,20231119,20231114,18113,Abigail Simmons,SO70291,21.98
485,20230421,20230503,20230428,18090,Lucas Smith,SO56566,21.98
485,20230712,20230724,20230719,18081,Amanda Parker,SO61994,21.98
485,20230327,20230408,20230403,18078,Ruben Srini,SO55127,21.98
485,20230530,20230611,20230606,18077,Philip Ruiz,SO59111,21.98
485,20231117,20231129,20231124,18067,Jackson King,SO70986,21.98
485,20230904,20230916,20230911,18065,Julia Brown,SO65720,21.98
485,20230809,20230821,20230816,18055,Trevor Harrison,SO63901,21.98
485,20230221,20230305,20230228,18150,Mitchell Deng,SO53105,21.98
485,20230323,20230404,20230330,18151,Brendan She,SO54909,21.98
485,20230226,20230310,20230305,18152,Bryant Suri,SO53378,21.98
485,20231130,20231212,20231207,18144,Katie Chapman,SO72028,21.98
485,20230210,20230222,20230217,18145,David So,SO52548,21.98
485,20231023,20231104,20231030,18146,Eugene Wang,SO68981,21.98
485,20231028,20231109,20231104,18142,Riley Bradley,SO69346,21.98
485,20230927,20231009,20231004,18141,Deanna Chandra,SO67156,21.98
485,20230905,20230917,20230912,18135,Blake Diaz,SO65755,21.98
485,20230908,20230920,20230915,18139,Jennifer Washington,SO65950,21.98
485,20231206,20231218,20231213,18138,Walter Alonso,SO72467,21.98
485,20230916,20230928,20230923,18124,Calvin Chander,SO66465,21.98
485,20231012,20231024,20231019,18116,Thomas Li,SO68247,21.98
485,20230605,20230617,20230612,18129,Elizabeth Rodriguez,SO59529,21.98
485,20230928,20231010,20231005,18127,Franklin He,SO67206,21.98
485,20230415,20230427,20230422,18128,Roberto Suarez,SO56248,21.98
485,20230909,20230921,20230916,18133,Karen Smith,SO66022,21.98
485,20231028,20231109,20231104,18021,Trisha She,SO69324,21.98
485,20230908,20230920,20230915,18018,Peter Xie,SO65986,21.98
485,20230212,20230224,20230219,18055,Trevor Harrison,SO52638,21.98
485,20230423,20230505,20230430,18054,Jake Zeng,SO56664,21.98
485,20231010,20231022,20231017,17990,Kristina Patel,SO68101,21.98
485,20231023,20231104,20231030,17988,Alfredo Diaz,SO68984,21.98
485,20231017,20231029,20231024,18000,Ramon She,SO68554,21.98
485,20230921,20231003,20230928,17974,Kate Raje,SO66782,21.98
485,20230903,20230915,20230910,17969,Jeffery Li,SO65639,21.98
485,20231209,20231221,20231216,17978,Armando Diaz,SO72651,21.98
485,20230723,20230804,20230730,18306,Margaret Lin,SO62630,21.98
485,20230321,20230402,20230328,18314,Eric Perry,SO54798,21.98
485,20231125,20231207,20231202,18320,Luis Jai,SO71537,21.98
485,20230425,20230507,20230502,18322,Antonio Ross,SO56782,21.98
485,20230405,20230417,20230412,18322,Antonio Ross,SO55699,21.98
485,20231121,20231203,20231128,18317,Samantha Jones,SO71248,21.98
485,20230802,20230814,20230809,18283,Mallory Vazquez,SO63436,21.98
485,20230802,20230814,20230809,18292,Louis Tang,SO63435,21.98
485,20231013,20231025,20231020,18291,Jennifer Hill,SO68271,21.98
485,20231026,20231107,20231102,18290,Audrey Hernandez,SO69165,21.98
485,20240115,20240127,20240122,18289,Jaclyn Raji,SO74691,21.98
485,20240101,20240113,20240108,18304,Yolanda She,SO74258,21.98
485,20230719,20230731,20230726,18298,Geoffrey Malhotra,SO62401,21.98
485,20230801,20230813,20230808,18299,Colin Deng,SO63364,21.98
485,20230421,20230503,20230428,18295,Ajay Solanki,SO56544,21.98
485,20230512,20230524,20230519,18294,Denise Prasad,SO57851,21.98
485,20230131,20230212,20230207,18293,Austin Butler,SO52025,21.98
485,20230213,20230225,20230220,18282,Candace Kapoor,SO52675,21.98
485,20231206,20231218,20231213,18279,Rachael Suri,SO72442,21.98
485,20231224,20240105,20231231,18271,Darrell Yuan,SO73796,21.98
485,20231025,20231106,20231101,18274,Carla Sanchez,SO69091,21.98
485,20230711,20230723,20230718,18270,Rachael Rana,SO61923,21.98
485,20230630,20230712,20230707,18259,Bailey Torres,SO61270,21.98
485,20231204,20231216,20231211,18263,Karla Jai,SO72275,21.98
485,20230511,20230523,20230518,18253,Trisha Guo,SO57795,21.98
485,20230830,20230911,20230906,18261,Stacy Ramos,SO65400,21.98
485,20230618,20230630,20230625,18258,Cassie Chander,SO60384,21.98
485,20230316,20230328,20230323,18257,Krista Jimenez,SO54481,21.98
485,20231023,20231104,20231030,18247,Donna Beck,SO68958,21.98
485,20230606,20230618,20230613,18181,Neil Diaz,SO59604,21.98
485,20230911,20230923,20230918,18185,Laura Huang,SO66161,21.98
485,20230603,20230615,20230610,18187,Dennis Gao,SO59364,21.98
485,20230413,20230425,20230420,18186,Lori Hernandez,SO56160,21.98
485,20230608,20230620,20230615,18178,Tracy Goel,SO59735,21.98
485,20240123,20240204,20240130,18159,Jaime Serrano,SO74963,21.98
485,20230527,20230608,20230603,18154,Calvin She,SO58743,21.98
485,20240107,20240119,20240114,18155,Arianna Morgan,SO74459,21.98
485,20230422,20230504,20230429,18206,Bruce Madan,SO56603,21.98
485,20230920,20231002,20230927,18190,Danny Diaz,SO66703,21.98
485,20231108,20231120,20231115,18191,Julie Sharma,SO70315,21.98
485,20230522,20230603,20230529,18194,Yolanda Kumar,SO58419,21.98
485,20230920,20231002,20230927,18197,Jenny Zimmerman,SO66704,21.98
485,20231127,20231209,20231204,18195,Walter Sanz,SO71625,21.98
485,20230530,20230611,20230606,18199,Brandy Lopez,SO59082,21.98
485,20231104,20231116,20231111,18216,Susan Zhang,SO70023,21.98
485,20231031,20231112,20231107,18215,Ashley Taylor,SO69722,21.98
485,20230301,20230313,20230308,18211,Jaclyn Sun,SO53670,21.98
485,20230809,20230821,20230816,18221,Marc Alvarez,SO63887,21.98
485,20230403,20230415,20230410,19121,Kaitlyn Blue,SO55595,21.98
485,20230501,20230513,20230508,19161,Jeremiah Hughes,SO57285,21.98
485,20240107,20240119,20240114,19150,Maria Bailey,SO74457,21.98
485,20231001,20231013,20231008,19147,Edward Thomas,SO67520,21.98
485,20231105,20231117,20231112,19088,Rafael Kumar,SO70093,21.98
485,20230131,20230212,20230207,19087,Erica Gao,SO52024,21.98
485,20230627,20230709,20230704,19085,Shawna Kumar,SO60962,21.98
485,20240123,20240204,20240130,19086,Tommy Chander,SO74937,21.98
485,20231116,20231128,20231123,19092,Eric Gonzalez,SO70875,21.98
485,20231114,20231126,20231121,19090,Marshall Chander,SO70756,21.98
485,20240101,20240113,20240108,19091,Warren Yuan,SO74257,21.98
485,20230503,20230515,20230510,19071,Joe Jimenez,SO57401,21.98
485,20231127,20231209,20231204,19073,Lolan Song,SO71631,21.98
485,20230622,20230704,20230629,19097,Mindy Pal,SO60642,21.98
485,20231226,20240107,20240102,19100,Bradley Rai,SO73947,21.98
485,20231011,20231023,20231018,19101,Susan Cai,SO68155,21.98
485,20230711,20230723,20230718,19098,Xavier Evans,SO61922,21.98
485,20230827,20230908,20230903,19103,Johnathan Raman,SO65025,21.98
485,20230724,20230805,20230731,19104,Mariah James,SO62697,21.98
485,20230306,20230318,20230313,19106,Terrance Sai,SO53923,21.98
485,20240114,20240126,20240121,19059,George Rodriguez,SO74675,21.98
485,20230313,20230325,20230320,19060,Stephanie Stone,SO54342,21.98
485,20231001,20231013,20231008,19066,Dylan Sharma,SO67523,21.98
485,20231004,20231016,20231011,19067,Misty Luo,SO67703,21.98
485,20231209,20231221,20231216,19054,Arthur Alonso,SO72678,21.98
485,20231210,20231222,20231217,19055,Garrett Bailey,SO72758,21.98
485,20231005,20231017,20231012,19050,Joel Chapman,SO67803,21.98
485,20231021,20231102,20231028,19051,Taylor Henderson,SO68823,21.98
485,20231110,20231122,20231117,19044,Cesar Rana,SO70487,21.98
485,20230405,20230417,20230412,19047,Sydney Walker,SO55711,21.98
485,20231120,20231202,20231127,19026,Logan Hayes,SO71170,21.98
485,20230510,20230522,20230517,19015,Thomas Griffin,SO57766,21.98
485,20230517,20230529,20230524,19014,Jonathan Hernandez,SO58158,21.98
485,20240116,20240128,20240123,19000,Makayla Blue,SO74738,21.98
485,20230804,20230816,20230811,19001,Fernando Brown,SO63581,21.98
485,20230325,20230406,20230401,19013,Amanda Phillips,SO55016,21.98
485,20230225,20230309,20230304,18974,James Rodriguez,SO53327,21.98
485,20230502,20230514,20230509,18978,Isaiah Morgan,SO57336,21.98
485,20230210,20230222,20230217,18986,Robert Roberts,SO52563,21.98
485,20230213,20230225,20230220,18990,Amanda Henderson,SO52714,21.98
485,20231128,20231210,20231205,18785,Sara Rivera,SO71741,21.98
485,20240128,20240209,20240204,18759,Devin Phillips,SO75123,21.98
485,20230324,20230405,20230331,18811,Samuel Perry,SO54962,21.98
485,20231231,20240112,20240107,18812,Kyle Adams,SO74250,21.98
485,20231217,20231229,20231224,18808,Gabrielle Perez,SO73303,21.98
485,20231121,20231203,20231128,18788,Madison Thompson,SO71253,21.98
485,20230907,20230919,20230914,18852,Allison Sanders,SO65925,21.98
485,20231205,20231217,20231212,18850,Ethan Hughes,SO72399,21.98
485,20231203,20231215,20231210,18849,Faith Flores,SO72240,21.98
485,20231205,20231217,20231212,18864,Elijah Long,SO72400,21.98
485,20231117,20231129,20231124,18826,Allison Stewart,SO70984,21.98
485,20231220,20240101,20231227,18818,Lucas Torres,SO73556,21.98
485,20230614,20230626,20230621,18821,Juan Morgan,SO60159,21.98
485,20231217,20231229,20231224,18838,Natalie Morris,SO73304,21.98
485,20230124,20230205,20230131,18957,Mackenzie Lopez,SO51625,21.98
485,20231103,20231115,20231110,18959,Seth Morris,SO69986,21.98
485,20231106,20231118,20231113,18950,Lauren Alexander,SO70219,21.98
485,20231117,20231129,20231124,18971,Wyatt Moore,SO70995,21.98
485,20231027,20231108,20231103,18968,Isaiah Lopez,SO69276,21.98
485,20230715,20230727,20230722,18942,Billy Ortega,SO62210,21.98
485,20230705,20230717,20230712,18944,Marcus Taylor,SO61562,21.98
485,20230515,20230527,20230522,18932,Carl Chande,SO58024,21.98
485,20230920,20231002,20230927,18925,Haley Griffin,SO66726,21.98
485,20230211,20230223,20230218,18926,Alexandre Lobao,SO52595,21.98
485,20230707,20230719,20230714,18927,Arianna Cox,SO61688,21.98
485,20230204,20230216,20230211,18871,Ruben Rubio,SO52249,21.98
485,20230903,20230915,20230910,18875,Devin Watson,SO65657,21.98
485,20230816,20230828,20230823,18884,Bryan Reed,SO64334,21.98
485,20231201,20231213,20231208,18878,Mallory Ramos,SO72095,21.98
485,20231020,20231101,20231027,18884,Bryan Reed,SO68754,21.98
485,20231030,20231111,20231106,18883,Jonathan Garcia,SO69694,21.98
485,20231214,20231226,20231221,18894,Eric Allen,SO73070,21.98
485,20231220,20240101,20231227,18905,Samuel Adams,SO73555,21.98
485,20230318,20230330,20230325,18919,Eduardo Hernandez,SO54627,21.98
485,20231128,20231210,20231205,18922,Madeline Gonzalez,SO71744,21.98
485,20230720,20230801,20230727,18685,Sean Rogers,SO62494,21.98
485,20240110,20240122,20240117,18711,Emma Diaz,SO74534,21.98
485,20230220,20230304,20230227,18707,Marshall She,SO53012,21.98
485,20230319,20230331,20230326,18704,Lacey Goel,SO54666,21.98
485,20230725,20230806,20230801,18705,Karl Goel,SO62755,21.98
485,20230804,20230816,20230811,18686,Logan Coleman,SO63582,21.98
485,20230527,20230608,20230603,18674,Isabelle Bennett,SO58750,21.98
485,20230509,20230521,20230516,18677,Logan Shan,SO57719,21.98
485,20230329,20230410,20230405,18712,Glenn Guo,SO55184,21.98
485,20231027,20231108,20231103,18713,Rosa Yang,SO69246,21.98
485,20230311,20230323,20230318,18714,Francisco Lopez,SO54195,21.98
485,20231104,20231116,20231111,18717,Cassandra Suri,SO70022,21.98
485,20231016,20231028,20231023,18728,Roger Luo,SO68474,21.98
485,20231003,20231015,20231010,18730,Johnathan Arthur,SO67646,21.98
485,20230412,20230424,20230419,18733,Rafael Gao,SO56069,21.98
485,20230504,20230516,20230511,18734,Barbara Ashe,SO57430,21.98
485,20230604,20230616,20230611,18744,April Raje,SO59413,21.98
485,20230627,20230709,20230704,18742,Don Guo,SO60961,21.98
485,20230403,20230415,20230410,18743,Glenn Xu,SO55559,21.98
485,20231209,20231221,20231216,18745,Brooke James,SO72643,21.98
485,20230829,20230910,20230905,18756,Isabella Thompson,SO65358,21.98
485,20230220,20230304,20230227,18758,Devin Price,SO53045,21.98
485,20240128,20240209,20240204,18749,Olivia Stewart,SO75120,21.98
485,20230326,20230407,20230402,18755,Christopher Lewis,SO55059,21.98
485,20230214,20230226,20230221,18644,Carrie Ruiz,SO52747,21.98
485,20240105,20240117,20240112,18642,Brianna Thompson,SO74399,21.98
485,20231015,20231027,20231022,18633,Adam Jenkins,SO68410,21.98
485,20230330,20230411,20230406,18637,Thomas Sharma,SO55353,21.98
485,20231216,20231228,20231223,18613,Cody Murphy,SO73228,21.98
485,20231217,20231229,20231224,18604,Paige Alexander,SO73290,21.98
485,20231205,20231217,20231212,18611,Taylor Foster,SO72404,21.98
485,20231212,20231224,20231219,18581,Melinda Dominguez,SO72906,21.98
485,20230628,20230710,20230705,18573,Andrea Phillips,SO61060,21.98
485,20231210,20231222,20231217,18578,Patrick Rogers,SO72767,21.98
485,20231216,20231228,20231223,18594,Kristi Garcia,SO73226,21.98
485,20230531,20230612,20230607,18600,Ashley Gonzales,SO59169,21.98
485,20231205,20231217,20231212,18560,Anna Miller,SO72402,21.98
485,20231224,20240105,20231231,18547,Ethan Johnson,SO73838,21.98
485,20230403,20230415,20230410,18554,Isabelle Ross,SO55580,21.98
485,20231031,20231112,20231107,18345,Samantha Bryant,SO69750,21.98
485,20231024,20231105,20231031,18329,Marcus Bailey,SO69054,21.98
485,20231114,20231126,20231121,18356,Alexander Lee,SO70796,21.98
485,20231107,20231119,20231114,18353,Robert Anderson,SO70293,21.98
485,20230809,20230821,20230816,18355,Edward Foster,SO63921,21.98
485,20230406,20230418,20230413,18407,Maria Griffin,SO55771,21.98
485,20230722,20230803,20230729,18411,Jack Powell,SO62604,21.98
485,20231224,20240105,20231231,18413,Samuel Jackson,SO73842,21.98
485,20231208,20231220,20231215,18422,Taylor Jones,SO72619,21.98
485,20231207,20231219,20231214,18432,Jordan Lopez,SO72552,21.98
485,20231209,20231221,20231216,18429,Faith Gonzales,SO72697,21.98
485,20231010,20231022,20231017,18389,Marcus Gray,SO68129,21.98
485,20230606,20230618,20230613,18390,Blake Thompson,SO59618,21.98
485,20230405,20230417,20230412,18391,Jacqueline Russell,SO55718,21.98
485,20231210,20231222,20231217,18398,Geoffrey Sanchez,SO72771,21.98
485,20230927,20231009,20231004,18382,Isabella Garcia,SO67180,21.98
485,20231003,20231015,20231010,18506,Evan Bradley,SO67670,21.98
485,20231215,20231227,20231222,18511,Mya Jenkins,SO73157,21.98
485,20231205,20231217,20231212,18513,Edwin Xu,SO72408,21.98
485,20231226,20240107,20240102,18516,Juan Brooks,SO73996,21.98
485,20231215,20231227,20231222,18515,Gabrielle Patterson,SO73156,21.98
485,20231223,20240104,20231230,18533,Lucas Martinez,SO73756,21.98
485,20240102,20240114,20240109,18535,Donald Kapoor,SO74295,21.98
485,20231004,20231016,20231011,18541,Kayla Jones,SO67730,21.98
485,20231225,20240106,20240101,18540,Victoria Perry,SO73911,21.98
485,20231226,20240107,20240102,18539,Riley Russell,SO73994,21.98
485,20230819,20230831,20230826,18524,Edward Alexander,SO64579,21.98
485,20231205,20231217,20231212,18528,John Rodriguez,SO72406,21.98
485,20231222,20240103,20231229,18518,Stephanie Scott,SO73688,21.98
485,20230804,20230816,20230811,18523,Samuel Foster,SO63590,21.98
485,20231205,20231217,20231212,18460,Faith Butler,SO72409,21.98
485,20230218,20230302,20230225,18449,Derrick Ramos,SO52941,21.98
485,20231207,20231219,20231214,18435,Maria Phillips,SO72553,21.98
485,20231212,20231224,20231219,18441,Tabitha Munoz,SO72909,21.98
485,20230701,20230713,20230708,18492,Tamara Johnston,SO61318,21.98
485,20231207,20231219,20231214,18478,Eduardo Roberts,SO72554,21.98
485,20231218,20231230,20231225,18479,Stacey Chen,SO73379,21.98
485,20231208,20231220,20231215,19454,Roger Sharma,SO72590,21.98
485,20231202,20231214,20231209,19439,Franklin Xu,SO72142,21.98
485,20231201,20231213,20231208,19385,Alisha Lin,SO72091,21.98
485,20230416,20230428,20230423,19375,Omar Anand,SO56302,21.98
485,20240120,20240201,20240127,19377,Dominic Chandra,SO74869,21.98
485,20230502,20230514,20230509,19399,Anthony Brown,SO57335,21.98
485,20231206,20231218,20231213,19420,Stanley Raman,SO72450,21.98
485,20230924,20231006,20231001,19554,Emmanuel Raman,SO66988,21.98
485,20230614,20230626,20230621,19553,Karen Wang,SO60157,21.98
485,20230117,20230129,20230124,19475,Mandy Ye,SO51502,21.98
485,20230816,20230828,20230823,19338,Paula Dominguez,SO64308,21.98
485,20231114,20231126,20231121,19339,Lance Gomez,SO70764,21.98
485,20231208,20231220,20231215,19340,Renee Dominguez,SO72594,21.98
485,20231011,20231023,20231018,19299,Carrie Browning,SO68162,21.98
485,20231209,20231221,20231216,19302,Brad Xie,SO72662,21.98
485,20231212,20231224,20231219,19305,Gabriella Young,SO72872,21.98
485,20231105,20231117,20231112,19312,Valerie Zheng,SO70098,21.98
485,20231028,20231109,20231104,19186,Bob Garcia,SO69323,21.98
485,20230921,20231003,20230928,19192,Erika Ruiz,SO66781,21.98
485,20231026,20231107,20231102,19195,Darren Romero,SO69175,21.98
485,20230224,20230308,20230303,19217,Jose Nelson,SO53278,21.98
485,20240113,20240125,20240120,19220,Mariah Sanchez,SO74650,21.98
485,20231229,20240110,20240105,19200,Luke Henderson,SO74172,21.98
485,20230528,20230609,20230604,19232,Candice Chow,SO58799,21.98
485,20230523,20230604,20230530,19224,Stephanie Henderson,SO58516,21.98
485,20231231,20240112,20240107,19223,Jacqueline Cook,SO74249,21.98
485,20231116,20231128,20231123,19263,Nina Chande,SO70883,21.98
485,20231028,20231109,20231104,19842,Katherine Phillips,SO69364,21.98
485,20231116,20231128,20231123,19847,Brendan Anand,SO70900,21.98
485,20231101,20231113,20231108,19830,Gabrielle Long,SO69837,21.98
485,20230211,20230223,20230218,19826,Clarence Zhao,SO52598,21.98
485,20230802,20230814,20230809,19827,Justin Smith,SO63455,21.98
485,20230819,20230831,20230826,19828,Madison Wilson,SO64560,21.98
485,20231203,20231215,20231210,19823,Abigail Foster,SO72218,21.98
485,20230629,20230711,20230706,19822,Carlos Adams,SO61138,21.98
485,20230715,20230727,20230722,19801,John Lee,SO62198,21.98
485,20231125,20231207,20231202,19912,Tara Xie,SO71509,21.98
485,20230415,20230427,20230422,19946,Tamara Raje,SO56249,21.98
485,20231007,20231019,20231014,19910,Orlando Rubio,SO67910,21.98
485,20231013,20231025,20231020,19901,Ronald Sara,SO68278,21.98
485,20231009,20231021,20231016,19904,Jasmine Gray,SO68037,21.98
485,20231119,20231201,20231126,19897,Gabriella Nelson,SO71124,21.98
485,20231206,20231218,20231213,19580,Eddie Sanz,SO72441,21.98
485,20230211,20230223,20230218,19570,Kristy Navarro,SO52581,21.98
485,20231007,20231019,20231014,19571,Sydney Johnson,SO67906,21.98
485,20231118,20231130,20231125,19569,Kellie Torres,SO71025,21.98
485,20230327,20230408,20230403,19567,Barbara Hu,SO55097,21.98
485,20230616,20230628,20230623,19566,Ruben Sara,SO60254,21.98
485,20230913,20230925,20230920,19640,Richard Walker,SO66296,21.98
485,20230221,20230305,20230228,19632,Lawrence Vazquez,SO53073,21.98
485,20230703,20230715,20230710,19719,Hunter Baker,SO61465,21.98
485,20230715,20230727,20230722,19721,Noah Allen,SO62214,21.98
485,20230730,20230811,20230806,19722,Dalton Bailey,SO63098,21.98
485,20230226,20230310,20230305,19726,Javier Rubio,SO53374,21.98
485,20230725,20230806,20230801,19737,Erin Ramirez,SO62802,21.98
485,20231119,20231201,20231126,19710,Arianna Gonzales,SO71126,21.98
485,20231105,20231117,20231112,19705,Anna Hughes,SO70143,21.98
485,20230615,20230627,20230622,19689,Elizabeth Gonzales,SO60229,21.98
485,20230520,20230601,20230527,19693,Kayla Foster,SO58324,21.98
485,20230420,20230502,20230427,19642,Kaylee Evans,SO56521,21.98
485,20231123,20231205,20231130,19646,Ian Lee,SO71401,21.98
485,20230529,20230610,20230605,19647,Hailey Sanders,SO58867,21.98
485,20240105,20240117,20240112,19651,Jarrod Perez,SO74367,21.98
485,20230821,20230902,20230828,19648,Lauren Hall,SO64704,21.98
485,20230725,20230806,20230801,19662,Lauren Powell,SO62801,21.98
485,20231119,20231201,20231126,19667,Billy Carlson,SO71098,21.98
485,20231231,20240112,20240107,20508,Logan Robinson,SO74233,21.98
485,20230620,20230702,20230627,20517,Amber Edwards,SO60540,21.98
485,20230512,20230524,20230519,20478,Jonathan Moore,SO57873,21.98
485,20231012,20231024,20231019,20479,Andrew Jackson,SO68225,21.98
485,20230131,20230212,20230207,20492,Madison Martin,SO52047,21.98
485,20231224,20240105,20231231,20483,Austin Kumar,SO73843,21.98
485,20231115,20231127,20231122,20590,Todd Zhang,SO70829,21.98
485,20231113,20231125,20231120,20598,Jackson Powell,SO70682,21.98
485,20231215,20231227,20231222,20575,Stacey Cai,SO73115,21.98
485,20231102,20231114,20231109,20556,Glenn Sun,SO69878,21.98
485,20230904,20230916,20230911,20547,Ethan Chen,SO65706,21.98
485,20231107,20231119,20231114,20555,Kelvin Raje,SO70260,21.98
485,20230629,20230711,20230706,20631,Gerald Dominguez,SO61101,21.98
485,20230925,20231007,20231002,20632,Marcus Stewart,SO67045,21.98
485,20230301,20230313,20230308,20694,Daniel Anderson,SO53689,21.98
485,20231210,20231222,20231217,20716,Kristina Arun,SO72737,21.98
485,20231207,20231219,20231214,20773,Natalie Rodriguez,SO72535,21.98
485,20231108,20231120,20231115,20771,Madeline Edwards,SO70339,21.98
485,20230605,20230617,20230612,20728,Cedric Chande,SO59507,21.98
485,20230702,20230714,20230709,20740,Kathryn Sharma,SO61401,21.98
485,20231208,20231220,20231215,20202,Alexandra Jones,SO72609,21.98
485,20231016,20231028,20231023,20240,Beth Rubio,SO68473,21.98
485,20230613,20230625,20230620,20232,Franklin Chande,SO60052,21.98
485,20230316,20230328,20230323,20280,Joshua Harris,SO54497,21.98
485,20230925,20231007,20231002,20300,Xavier Garcia,SO67046,21.98
485,20230413,20230425,20230420,20299,Megan Cook,SO56158,21.98
485,20231231,20240112,20240107,20330,Nathan Thomas,SO74234,21.98
485,20230728,20230809,20230804,20341,Tyler Smith,SO62971,21.98
485,20230527,20230608,20230603,20354,Austin Williams,SO58741,21.98
485,20231105,20231117,20231112,20375,Olivia Perry,SO70142,21.98
485,20230529,20230610,20230605,20046,Peter She,SO58845,21.98
485,20231212,20231224,20231219,20051,Linda Dominguez,SO72850,21.98
485,20230403,20230415,20230410,20045,Andres Shen,SO55561,21.98
485,20231219,20231231,20231226,20021,Alexander Jones,SO73448,21.98
485,20231115,20231127,20231122,19991,Jacob Thomas,SO70848,21.98
485,20231122,20231204,20231129,19992,Stephanie Hill,SO71319,21.98
485,20230318,20230330,20230325,20086,Jeremiah Hayes,SO54629,21.98
485,20230618,20230630,20230625,20085,Jessica Moore,SO60402,21.98
485,20231129,20231211,20231206,20084,Alex Stewart,SO71974,21.98
485,20230614,20230626,20230621,20087,Seth Gray,SO60149,21.98
485,20230720,20230801,20230727,20082,Caroline Henderson,SO62495,21.98
485,20230227,20230311,20230306,20104,Louis Xu,SO53426,21.98
485,20231219,20231231,20231226,20096,Jonathan Lal,SO73452,21.98
485,20230609,20230621,20230616,20106,Amber Hall,SO59785,21.98
485,20231229,20240110,20240105,20144,Roger Lin,SO74176,21.98
485,20231111,20231123,20231118,13459,Devin Foster,SO70548,21.98
485,20230207,20230219,20230214,13458,Joan James,SO52388,21.98
485,20230610,20230622,20230617,13455,Kaitlyn Bryant,SO59879,21.98
485,20230530,20230611,20230606,13456,Sydney Hernandez,SO59117,21.98
485,20230805,20230817,20230812,13457,Eric Henderson,SO63652,21.98
485,20230614,20230626,20230621,13454,Benjamin Griffin,SO60160,21.98
485,20230531,20230612,20230607,13452,Kaitlyn Evans,SO59189,21.98
485,20231018,20231030,20231025,13451,Robin Browning,SO68649,21.98
485,20231205,20231217,20231212,13462,Jay Sara,SO72407,21.98
485,20231121,20231203,20231128,13465,Sydney Campbell,SO71241,21.98
485,20231113,20231125,20231120,13463,Tammy Sara,SO70695,21.98
485,20230510,20230522,20230517,13467,Kristopher Martinez,SO57770,21.98
485,20230520,20230601,20230527,13471,Eric Bryant,SO58312,21.98
485,20231220,20240101,20231227,13470,Jaclyn Jai,SO73539,21.98
485,20240116,20240128,20240123,13469,Bryce Bailey,SO74740,21.98
485,20230604,20230616,20230611,13436,Gail Griffin,SO59454,21.98
485,20230302,20230314,20230309,13437,Ethan Flores,SO53754,21.98
485,20230610,20230622,20230617,13433,Jessie Vazquez,SO59880,21.98
485,20230613,20230625,20230620,13431,Bryan James,SO60098,21.98
485,20230327,20230408,20230403,13432,Dalton Wood,SO55124,21.98
485,20230322,20230403,20230329,13430,Edward Griffin,SO54860,21.98
485,20230611,20230623,20230618,13429,Gabrielle Washington,SO59956,21.98
485,20230511,20230523,20230518,13428,Marcus Ramirez,SO57827,21.98
485,20230620,20230702,20230627,13442,Paula Vazquez,SO60551,21.98
485,20231129,20231211,20231206,13441,Omar Zhang,SO71977,21.98
485,20230512,20230524,20230519,13440,Sydney Miller,SO57889,21.98
485,20230518,20230530,20230525,13439,Arturo Lin,SO58232,21.98
485,20230617,20230629,20230624,13447,Destiny Cox,SO60364,21.98
